date,AUTOMOTIVE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2014-06-08,3.0,0.0,327.0,0.0,111.688,0.0,199.0,254.0,56.07,56.0,34.2,851.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,113.043,52.0,0.0,0.0,114.03499999999997,17.451999999999998,15.0,0.0,6.016
2014-06-09,0.0,2.0,938.0,0.0,364.502,0.0,629.0,720.0,119.34,150.0,95.0,2193.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,76.0,0.0,304.5859999999999,140.0,0.0,0.0,342.8060000000001,83.0,0.0,0.0,34.385999999999996
2014-06-10,1.0,1.0,1100.0,0.0,308.78499999999997,0.0,651.0,521.0,92.816,110.0,86.0,2186.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,87.0,0.0,228.30300000000008,116.0,0.0,0.0,262.19700000000006,82.901,1.0,0.0,19.042
2014-06-11,0.0,1.0,1159.0,0.0,350.159,0.0,893.0,754.0,157.872,191.0,109.0,2434.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,160.0,0.0,354.704,158.0,0.0,0.0,364.501,116.206,5.0,0.0,39.626000000000005
2014-06-12,4.0,0.0,961.0,0.0,457.28,0.0,452.0,502.0,93.743,106.0,139.392,1749.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,254.0,0.0,295.1659999999999,98.0,0.0,0.0,240.811,81.18299999999999,6.0,0.0,13.960999999999999
2014-06-13,12.0,4.0,1023.0,0.0,302.07,0.0,671.0,691.0,183.9319,179.0,165.75799999999998,2075.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,8.0,260.0,0.0,708.3800000000002,97.0,0.0,0.0,671.9335000000002,104.53999999999999,8.0,0.0,52.724900000000005
2014-06-14,0.0,2.0,1304.0,0.0,317.457,0.0,587.0,738.0,128.125,197.0,186.0,2394.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,314.0,0.0,325.7729999999999,134.0,0.0,0.0,351.45199999999994,120.759,8.0,0.0,36.193
2014-06-15,0.0,2.0,347.0,0.0,111.7,0.0,130.0,182.0,19.768,56.0,56.0,556.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,79.92099999999999,33.0,0.0,0.0,88.155,46.231,30.0,0.0,5.5920000000000005
2014-06-16,1.0,3.0,1089.0,0.0,334.906,0.0,712.0,697.0,99.32,180.0,68.0,2261.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,4.0,51.0,0.0,354.2779999999999,143.0,0.0,0.0,340.52500000000003,66.169,0.0,0.0,33.089
2014-06-17,2.0,1.0,1056.0,0.0,277.61199999999997,0.0,621.0,673.0,91.44600000000001,166.0,92.731,1858.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,120.0,0.0,309.48499999999984,139.0,0.0,0.0,283.384,70.611,1.0,0.0,20.334
2014-06-18,2.0,1.0,1136.0,0.0,334.48400000000004,0.0,797.0,647.0,111.35699999999999,135.0,113.58500000000001,2236.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,132.0,0.0,309.38899999999995,118.0,0.0,0.0,317.153,95.07,2.0,0.0,25.01
2014-06-19,4.0,2.0,927.0,0.0,352.123,0.0,627.0,536.0,117.191,116.0,100.0,1880.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,176.0,0.0,282.2270000000001,89.0,0.0,0.0,238.21599999999998,96.861,3.0,0.0,17.676000000000002
2014-06-20,1.0,0.0,1294.0,0.0,319.063,0.0,727.0,654.0,148.471,162.0,249.0,2283.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,595.0,0.0,811.9442999999999,122.0,0.0,0.0,624.4459,133.553,4.0,0.0,45.2693
2014-06-21,7.0,5.0,1176.0,0.0,308.35,0.0,683.0,696.0,139.72199999999998,174.0,162.0,2158.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,178.0,0.0,256.516,183.0,0.0,0.0,334.074,138.649,6.0,0.0,20.401
2014-06-22,0.0,4.0,450.0,0.0,113.078,0.0,216.0,268.0,41.981,62.0,44.0,870.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,110.221,82.0,0.0,0.0,135.31699999999998,13.0,16.0,0.0,11.932
2014-06-23,1.0,1.0,1111.0,0.0,337.59000000000003,0.0,682.0,621.0,140.24900000000002,166.0,88.0,2249.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,81.0,0.0,261.34,127.0,0.0,0.0,325.734,53.701,0.0,0.0,29.602
2014-06-24,1.0,1.0,920.0,0.0,303.334,0.0,655.0,618.0,118.782,137.0,66.0,2014.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,65.0,0.0,241.977,121.0,0.0,0.0,248.30199999999996,75.515,0.0,0.0,25.804000000000002
2014-06-25,1.0,0.0,1202.0,0.0,307.11699999999996,0.0,718.0,625.0,110.68400000000001,128.0,174.325,2336.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,411.0,0.0,304.056,104.0,0.0,0.0,332.81399999999996,142.19,2.0,0.0,33.996
2014-06-26,5.0,4.0,1132.0,0.0,367.117,0.0,704.0,607.0,120.37899999999999,139.0,107.0,1902.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,9.0,87.0,0.0,240.36499999999998,156.0,0.0,0.0,320.943,70.441,1.0,0.0,21.791
2014-06-27,8.0,0.0,1152.0,0.0,308.498,0.0,813.0,629.0,138.9164,159.0,205.647,2897.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,153.0,0.0,701.406,130.0,0.0,0.0,619.5908999999999,112.537,2.0,0.0,46.7682
2014-06-28,1.0,3.0,1039.0,0.0,286.321,0.0,560.0,612.0,119.15100000000001,159.0,134.928,2155.0,19.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,176.0,0.0,269.486,137.0,0.0,0.0,288.32900000000006,73.655,7.0,0.0,27.105
2014-06-29,4.0,2.0,379.0,0.0,133.612,0.0,212.0,294.0,38.82899999999999,70.0,38.0,816.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,119.951,64.0,0.0,0.0,146.592,44.915,16.0,0.0,10.869
2014-06-30,3.0,1.0,1019.0,0.0,342.123,0.0,583.0,614.0,124.485,169.0,84.0,2191.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,61.0,0.0,232.07199999999995,131.0,0.0,0.0,274.723,68.794,7.0,0.0,27.182000000000002
2014-07-01,2.0,6.0,1868.0,0.0,336.592,16.0,720.0,710.0,107.881,150.0,97.0,2327.0,29.0,1.0,25.0,2.0,0.0,211.0,20.0,7.0,8.0,62.0,2.0,280.82900000000006,178.0,12.0,2.0,315.64,151.254,1972.8980000000001,0.0,29.079
2014-07-02,1.0,3.0,2803.0,0.0,430.202,11.0,1138.0,838.0,158.672,220.0,195.99800000000002,3392.0,30.0,0.0,24.0,5.0,0.0,242.0,25.0,20.0,11.0,160.0,0.0,348.695,186.0,8.0,5.0,439.41499999999996,127.85,3951.500999999999,0.0,38.013000000000005
2014-07-03,4.0,6.0,1992.0,0.0,357.901,17.0,941.0,516.0,100.105,136.0,127.0,2165.0,22.0,2.0,22.0,9.0,0.0,196.0,23.0,13.0,16.0,84.0,0.0,288.74899999999997,151.0,10.0,3.0,238.24300000000002,126.08500000000001,2018.3180000000004,1.0,7.898
2014-07-04,1.0,3.0,2302.0,0.0,306.01800000000003,13.0,822.0,683.0,144.572,163.0,164.0,2640.0,47.0,8.0,33.0,10.0,0.0,179.0,17.0,10.0,10.0,245.0,0.0,712.0599999999998,152.0,7.0,2.0,709.636,119.779,2287.3969999999986,1.0,30.558999999999997
2014-07-05,8.0,2.0,1919.0,0.0,200.128,5.0,528.0,622.0,95.837,153.0,84.0,1779.0,12.0,3.0,6.0,4.0,0.0,140.0,18.0,11.0,5.0,119.0,0.0,206.19200000000006,120.0,2.0,4.0,261.53299999999996,99.584,1939.5110000000004,1.0,20.717
2014-07-06,1.0,0.0,903.0,0.0,126.276,1.0,287.0,322.0,43.568999999999996,83.0,58.0,991.0,5.0,1.0,11.0,2.0,0.0,72.0,13.0,5.0,3.0,0.0,0.0,112.16,65.0,6.0,4.0,147.31799999999998,32.277,1119.066,0.0,15.667
2014-07-07,2.0,4.0,2161.0,0.0,324.323,5.0,689.0,738.0,121.466,162.0,87.0,2383.0,33.0,0.0,8.0,7.0,0.0,195.0,32.0,10.0,12.0,65.0,0.0,254.55299999999994,152.0,5.0,6.0,334.038,100.048,2247.1339999999996,0.0,30.783
2014-07-08,4.0,2.0,1838.0,0.0,342.126,23.0,693.0,666.0,91.688,122.0,84.0,2126.0,15.0,0.0,5.0,9.0,2.0,192.0,26.0,11.0,13.0,122.0,0.0,241.9490000000001,133.0,7.0,3.0,299.0280000000001,85.613,1927.0299999999997,0.0,17.169
2014-07-09,2.0,1.0,2232.0,0.0,351.087,9.0,697.0,774.0,138.05400000000003,165.0,118.29599999999999,2467.0,16.0,2.0,14.0,0.0,1.0,174.0,24.0,14.0,14.0,121.0,0.0,304.906,199.0,7.0,10.0,363.126,106.58500000000001,3796.88,0.0,26.006999999999998
2014-07-10,3.0,2.0,1933.0,0.0,359.71500000000003,14.0,689.0,560.0,94.324,121.0,106.0,2098.0,6.0,4.0,23.0,1.0,0.0,155.0,27.0,8.0,6.0,61.0,1.0,255.65099999999998,144.0,2.0,5.0,287.78900000000004,102.291,2059.6809999999996,0.0,26.849
2014-07-11,3.0,1.0,2132.0,0.0,410.756,16.0,753.0,623.0,150.566,160.0,163.029,2191.0,27.0,2.0,32.0,4.0,1.0,154.0,16.0,10.0,9.0,165.0,0.0,652.6570000000003,133.0,3.0,4.0,567.4610000000001,108.252,2248.948000000001,0.0,39.933
2014-07-12,3.0,3.0,2122.0,0.0,232.34300000000002,13.0,535.0,641.0,100.857,130.0,131.0,2011.0,11.0,5.0,19.0,6.0,0.0,130.0,25.0,10.0,8.0,209.0,1.0,292.942,126.0,7.0,5.0,283.763,118.755,2100.7980000000002,0.0,28.054
2014-07-13,4.0,1.0,985.0,0.0,141.46,3.0,261.0,347.0,84.34100000000001,87.0,79.0,932.0,6.0,1.0,6.0,4.0,0.0,74.0,0.0,5.0,8.0,0.0,0.0,134.05099999999996,60.0,7.0,6.0,158.976,60.132999999999996,1026.6760000000004,2.0,15.573
2014-07-14,4.0,5.0,2260.0,0.0,329.37,15.0,593.0,691.0,124.20400000000001,178.0,110.0,2252.0,19.0,2.0,8.0,8.0,1.0,179.0,34.0,7.0,1.0,59.0,4.0,278.2969999999999,152.0,7.0,8.0,318.4209999999999,72.029,2238.626,0.0,22.326
2014-07-15,8.0,4.0,1910.0,0.0,331.91499999999996,6.0,647.0,654.0,96.73400000000001,139.0,97.0,1976.0,21.0,2.0,31.0,4.0,0.0,149.0,26.0,5.0,7.0,65.0,4.0,286.43800000000005,113.0,7.0,3.0,285.4320000000001,100.824,2224.8399999999997,0.0,21.193
2014-07-16,1.0,5.0,2333.0,0.0,342.031,14.0,793.0,790.0,98.211,165.0,118.087,2470.0,50.0,1.0,21.0,2.0,0.0,178.0,18.0,10.0,8.0,83.0,2.0,315.593,158.0,10.0,2.0,327.5110000000001,96.334,3517.765,2.0,38.573
2014-07-17,5.0,0.0,1736.0,0.0,379.897,10.0,583.0,552.0,82.13,116.0,125.0,1893.0,17.0,1.0,27.0,6.0,1.0,133.0,20.0,8.0,2.0,112.0,2.0,261.3059999999999,137.0,3.0,5.0,266.29400000000004,114.22,2086.4160000000006,0.0,23.908
2014-07-18,7.0,5.0,2349.0,0.0,377.35699999999997,13.0,729.0,609.0,116.834,175.0,193.317,2251.0,32.0,1.0,45.0,5.0,0.0,176.0,16.0,3.0,9.0,158.0,0.0,639.0199999999999,141.0,9.0,5.0,636.6139999999999,144.034,1921.475,1.0,43.501999999999995
2014-07-19,4.0,5.0,2178.0,0.0,292.852,3.0,576.0,674.0,118.677,157.0,131.0,2128.0,23.0,0.0,50.0,4.0,1.0,170.0,23.0,5.0,5.0,114.0,2.0,347.3410000000001,148.0,7.0,2.0,285.439,120.72800000000001,2120.1869999999994,0.0,17.834
2014-07-20,3.0,3.0,768.0,0.0,112.538,1.0,222.0,292.0,56.040000000000006,64.0,34.0,865.0,8.0,1.0,1.0,3.0,0.0,81.0,10.0,2.0,2.0,0.0,1.0,99.88799999999999,74.0,3.0,1.0,137.114,41.937,889.5809999999999,0.0,16.762
2014-07-21,4.0,5.0,2229.0,0.0,390.538,9.0,666.0,747.0,111.676,162.0,105.0,2139.0,23.0,3.0,11.0,9.0,0.0,168.0,15.0,13.0,7.0,60.0,5.0,256.4309999999999,145.0,6.0,19.0,305.112,96.658,2380.2969999999996,0.0,27.802
2014-07-22,3.0,6.0,1873.0,0.0,368.004,8.0,828.0,617.0,92.815,142.0,114.0,2342.0,21.0,1.0,14.0,5.0,0.0,163.0,21.0,5.0,5.0,88.0,5.0,247.69000000000003,139.0,7.0,7.0,325.754,89.55,2113.3810000000008,0.0,28.227
2014-07-23,2.0,2.0,2026.0,0.0,416.711,14.0,697.0,654.0,102.575,166.0,123.598,2179.0,35.0,1.0,52.0,6.0,0.0,156.0,19.0,28.0,11.0,107.0,3.0,252.45800000000003,144.0,5.0,5.0,319.917,81.715,3555.355999999999,0.0,24.19
2014-07-24,4.0,5.0,1865.0,0.0,382.03999999999996,10.0,589.0,539.0,74.369,113.0,104.0,1746.0,24.0,1.0,37.0,14.0,0.0,155.0,25.0,9.0,6.0,83.0,0.0,175.05800000000005,113.0,5.0,3.0,245.93399999999997,108.92,2157.6249999999995,0.0,22.002
2014-07-25,1.0,4.0,1920.0,0.0,345.991,19.0,568.0,650.0,123.828,145.0,161.0,1779.0,21.0,1.0,205.0,11.0,0.0,128.0,16.0,3.0,3.0,161.0,3.0,601.204,108.0,8.0,1.0,671.046,102.293,2204.081,0.0,36.287
2014-07-26,9.0,3.0,2101.0,0.0,287.166,13.0,501.0,658.0,133.413,150.0,130.0,1821.0,17.0,1.0,9.0,1.0,1.0,131.0,16.0,7.0,4.0,123.0,2.0,212.00699999999992,144.0,13.0,0.0,242.43,87.237,1951.3900000000008,0.0,23.822
2014-07-27,0.0,1.0,821.0,0.0,129.072,0.0,227.0,247.0,52.169000000000004,60.0,57.0,817.0,6.0,2.0,1.0,1.0,0.0,74.0,6.0,9.0,5.0,0.0,0.0,67.852,54.0,0.0,1.0,130.86399999999998,47.995,954.4309999999997,0.0,9.425
2014-07-28,2.0,1.0,1835.0,0.0,362.28700000000003,9.0,546.0,612.0,123.67100000000002,162.0,101.589,2076.0,22.0,0.0,5.0,6.0,0.0,137.0,14.0,1.0,5.0,75.0,2.0,294.61199999999997,134.0,6.0,3.0,286.422,92.83,2083.5690000000004,0.0,20.737000000000002
2014-07-29,5.0,3.0,1933.0,0.0,319.623,11.0,695.0,613.0,127.167,141.0,108.0,2031.0,50.0,0.0,20.0,5.0,0.0,150.0,12.0,10.0,4.0,85.0,0.0,297.358,129.0,5.0,4.0,305.97400000000005,115.613,2044.1060000000002,0.0,25.216
2014-07-30,1.0,1.0,2216.0,0.0,377.861,20.0,681.0,762.0,103.71100000000001,154.0,115.0,2090.0,56.0,1.0,19.0,5.0,0.0,178.0,19.0,8.0,6.0,78.0,1.0,235.93599999999995,134.0,8.0,6.0,259.82700000000006,111.07,3294.7420000000016,0.0,28.192
2014-07-31,7.0,2.0,1810.0,0.0,406.41700000000003,13.0,792.0,588.0,98.98599999999999,127.0,118.0,2091.0,30.0,3.0,14.0,3.0,1.0,161.0,11.0,5.0,30.0,89.0,0.0,331.26300000000015,122.0,3.0,2.0,259.0779999999999,116.378,2057.5769999999998,0.0,13.86
2014-08-01,3.0,2.0,1212.0,0.0,405.164,0.0,823.0,593.0,154.63699999999997,168.0,154.0,2387.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,159.0,0.0,626.69,180.0,0.0,0.0,730.8039999999999,110.122,12.0,0.0,41.272
2014-08-02,4.0,3.0,1067.0,0.0,320.3,0.0,610.0,591.0,87.82100000000001,173.0,138.082,1920.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,127.0,0.0,408.957,129.0,0.0,0.0,302.62600000000003,101.28,15.0,0.0,25.524
2014-08-03,1.0,1.0,363.0,0.0,146.987,0.0,207.0,239.0,37.951,58.0,38.0,884.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,92.38700000000001,57.0,0.0,0.0,148.206,34.08,21.0,0.0,12.111
2014-08-04,2.0,3.0,1241.0,0.0,429.545,0.0,787.0,687.0,109.731,163.0,122.65,2329.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,15.0,70.0,0.0,304.4080000000001,177.0,0.0,0.0,330.73099999999994,78.542,1.0,0.0,15.411
2014-08-05,4.0,2.0,956.0,0.0,368.509,0.0,673.0,592.0,97.21,139.0,107.0,2179.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,89.0,0.0,240.59600000000006,145.0,0.0,0.0,350.77099999999996,40.656,0.0,0.0,25.368
2014-08-06,0.0,5.0,964.0,0.0,435.605,0.0,669.0,665.0,110.884,177.0,111.0,2257.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,79.0,0.0,260.301,158.0,0.0,0.0,274.39300000000003,72.508,1.0,0.0,32.248000000000005
2014-08-07,2.0,5.0,991.0,0.0,319.303,0.0,625.0,524.0,79.238,103.0,74.0,1725.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,89.0,0.0,237.08400000000003,106.0,0.0,0.0,227.36499999999992,43.289,5.0,0.0,15.853
2014-08-08,1.0,0.0,1144.0,0.0,388.735,0.0,1145.0,628.0,125.43,144.0,149.175,2189.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,147.0,0.0,601.2239999999999,131.0,0.0,0.0,681.8720000000001,95.797,10.0,0.0,40.076
2014-08-09,4.0,2.0,1177.0,0.0,314.953,0.0,476.0,552.0,98.477,149.0,158.0,1752.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,175.0,0.0,300.25399999999996,136.0,0.0,0.0,213.704,97.45,7.0,0.0,26.745
2014-08-10,0.0,3.0,397.0,0.0,109.70400000000001,0.0,188.0,254.0,36.298,61.0,51.0,823.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,120.81700000000001,54.0,0.0,0.0,126.61500000000002,40.505,19.0,0.0,14.365
2014-08-11,0.0,4.0,890.0,0.0,381.504,0.0,718.0,630.0,130.633,177.0,87.28399999999999,2096.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,52.0,0.0,285.43799999999993,140.0,0.0,0.0,287.569,87.0,3.0,0.0,16.130000000000003
2014-08-12,0.0,2.0,918.0,0.0,345.841,0.0,585.0,533.0,103.15899999999999,125.0,82.0,1817.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,60.0,0.0,173.54799999999997,104.0,0.0,0.0,251.87499999999994,49.0,0.0,0.0,22.001
2014-08-13,3.0,0.0,1212.0,0.0,398.504,0.0,736.0,804.0,129.425,170.0,111.0,2451.0,67.0,3.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,100.0,0.0,368.27500000000003,117.0,0.0,0.0,367.3599999999999,84.0,2.0,0.0,30.58
2014-08-14,1.0,2.0,1025.0,0.0,332.971,0.0,675.0,534.0,96.328,122.0,87.0,2065.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,112.0,0.0,246.252,126.0,0.0,0.0,269.907,57.373,1.0,0.0,18.085
2014-08-15,3.0,1.0,1247.0,0.0,392.473,0.0,603.0,561.0,122.61,156.0,183.887,2079.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,120.0,0.0,578.64,116.0,0.0,0.0,616.0310000000001,52.528999999999996,4.0,0.0,34.956
2014-08-16,0.0,2.0,1072.0,0.0,338.791,0.0,556.0,639.0,81.96000000000001,155.0,133.0,2009.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,112.0,0.0,198.46499999999995,139.0,0.0,0.0,236.66500000000002,63.854,5.0,0.0,14.268
2014-08-17,0.0,1.0,491.0,0.0,126.86500000000001,0.0,198.0,245.0,43.266000000000005,73.0,43.0,907.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,93.125,70.0,0.0,0.0,117.191,33.502,21.0,0.0,19.39
2014-08-18,9.0,1.0,920.0,0.0,337.673,0.0,563.0,602.0,129.808,134.0,93.675,2046.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,56.0,0.0,313.8810000000001,164.0,0.0,0.0,335.056,74.91499999999999,4.0,0.0,21.87
2014-08-19,2.0,4.0,883.0,0.0,323.758,0.0,538.0,499.0,87.657,119.0,82.0,1874.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,65.0,0.0,304.6769999999999,99.0,0.0,0.0,231.613,76.805,2.0,0.0,27.789
2014-08-20,7.0,2.0,1194.0,0.0,387.776,0.0,752.0,787.0,107.35000000000001,155.0,126.0,2345.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,76.0,0.0,296.47900000000004,135.0,0.0,0.0,352.04100000000005,76.828,0.0,0.0,25.214
2014-08-21,2.0,2.0,938.0,0.0,395.01599999999996,0.0,987.0,543.0,90.72800000000001,123.0,63.0,2007.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,86.0,0.0,222.52199999999996,147.0,0.0,0.0,271.84,94.52199999999999,5.0,0.0,18.637999999999998
2014-08-22,2.0,4.0,1111.0,0.0,371.913,0.0,686.0,585.0,111.94500000000001,150.0,176.0,2125.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,143.0,0.0,508.98,132.0,0.0,0.0,680.438,72.907,2.0,0.0,37.439
2014-08-23,2.0,3.0,934.0,0.0,292.152,0.0,562.0,551.0,97.212,166.0,123.0,1996.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,103.0,0.0,240.75099999999992,176.0,0.0,0.0,309.048,72.893,2.0,0.0,24.863
2014-08-24,0.0,0.0,382.0,0.0,133.89,0.0,206.0,249.0,44.499,60.0,54.0,818.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,111.26899999999998,53.0,0.0,0.0,126.60500000000002,32.238,7.0,0.0,13.135
2014-08-25,5.0,5.0,855.0,0.0,313.092,0.0,549.0,590.0,104.694,137.0,105.0,2002.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,14.0,70.0,0.0,299.4149999999999,143.0,0.0,0.0,270.768,73.0,0.0,0.0,16.000999999999998
2014-08-26,2.0,2.0,771.0,0.0,314.81399999999996,0.0,650.0,602.0,98.93699999999998,148.0,105.0,1958.0,31.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,43.0,0.0,298.306,127.0,0.0,0.0,280.83299999999997,66.0,7.0,0.0,27.264
2014-08-27,3.0,1.0,1096.0,0.0,371.01800000000003,0.0,678.0,706.0,112.29799999999999,144.0,98.0,2355.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,86.0,0.0,279.85,144.0,0.0,0.0,289.63,144.441,2.0,0.0,29.485999999999997
2014-08-28,0.0,4.0,827.0,0.0,313.98,0.0,648.0,514.0,91.856,89.0,57.0,1588.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,21.0,80.0,0.0,227.93599999999995,105.0,0.0,0.0,189.75100000000003,51.707,3.0,0.0,13.465
2014-08-29,2.0,3.0,1293.0,0.0,397.336,0.0,660.0,645.0,145.133,158.0,167.0,2274.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,130.0,0.0,633.3219999999997,101.0,0.0,0.0,848.115,79.215,3.0,0.0,46.198
2014-08-30,2.0,2.0,1173.0,0.0,370.41700000000003,0.0,584.0,688.0,114.059,196.0,111.0,2200.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,12.0,163.0,0.0,250.90700000000004,189.0,0.0,0.0,325.40899999999993,85.958,6.0,0.0,27.48
2014-08-31,2.0,0.0,441.0,0.0,165.845,0.0,241.0,340.0,48.906,87.0,42.0,1085.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,120.752,88.0,0.0,0.0,177.07199999999997,31.0,12.0,0.0,10.859
2014-09-01,4.0,11.0,2193.0,0.0,400.928,48.0,848.0,773.0,146.599,186.0,104.0,2401.0,29.0,1.0,16.0,7.0,2.0,231.0,45.0,5.0,23.0,54.0,1.0,297.809,208.0,4.0,7.0,400.69100000000003,83.80199999999999,2422.312,1.0,14.951
2014-09-02,2.0,5.0,2214.0,0.0,381.78,14.0,856.0,741.0,132.804,171.0,111.36500000000001,2456.0,37.0,0.0,34.0,8.0,1.0,178.0,29.0,6.0,6.0,82.0,1.0,321.00699999999995,222.0,8.0,3.0,319.356,101.0,2286.755999999999,2.0,20.944000000000003
2014-09-03,3.0,6.0,2182.0,0.0,391.43899999999996,21.0,889.0,798.0,122.05600000000001,155.0,138.0,2507.0,22.0,1.0,38.0,12.0,1.0,171.0,33.0,20.0,15.0,73.0,2.0,394.639,196.0,13.0,8.0,325.42799999999994,100.09,3976.765999999999,1.0,31.45
2014-09-04,7.0,1.0,1725.0,0.0,285.81600000000003,14.0,722.0,550.0,81.95599999999999,120.0,64.0,2020.0,15.0,1.0,27.0,8.0,1.0,146.0,21.0,5.0,9.0,97.0,0.0,250.22199999999995,129.0,6.0,9.0,364.2419999999999,110.423,2037.6350000000004,1.0,19.274
2014-09-05,8.0,6.0,2349.0,0.0,359.717,12.0,740.0,698.0,128.106,156.0,206.0,2360.0,30.0,1.0,42.0,1.0,0.0,162.0,30.0,2.0,13.0,122.0,1.0,752.72,147.0,5.0,7.0,889.3900000000003,86.675,2162.582999999999,0.0,41.022999999999996
2014-09-06,5.0,4.0,2282.0,0.0,334.836,14.0,554.0,771.0,120.048,187.0,117.0,2145.0,12.0,0.0,29.0,4.0,0.0,190.0,46.0,4.0,1.0,134.0,2.0,277.4019999999999,161.0,9.0,2.0,313.706,75.02799999999999,2364.945999999999,0.0,32.61
2014-09-07,1.0,2.0,962.0,0.0,149.334,9.0,268.0,343.0,57.652,98.0,73.0,1079.0,9.0,0.0,15.0,1.0,0.0,84.0,8.0,2.0,5.0,0.0,0.0,127.97299999999997,79.0,2.0,5.0,145.59299999999996,40.608,1203.9189999999994,0.0,17.439
2014-09-08,3.0,1.0,2220.0,0.0,430.729,15.0,793.0,801.0,126.524,166.0,121.89,2430.0,38.0,2.0,11.0,12.0,1.0,199.0,29.0,8.0,2.0,52.0,0.0,353.21299999999997,180.0,7.0,4.0,312.35299999999995,129.551,2377.816999999999,0.0,13.866
